,seq_len,image_path,pose
134,7,"['/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/000679.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/000680.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/000681.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/000682.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/000683.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/000684.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/000685.png']","[[-5.03788861e-02  7.12119839e-03 -2.61096188e-02 -1.75089400e+01
  -9.30550300e+00  3.28452100e+02  9.98400300e-01  2.57150500e-02
  -5.03563000e-02 -2.61059900e-02  9.99633800e-01 -7.12113800e-03
   5.01547400e-02  8.42434600e-03  9.98705900e-01]
 [-5.06803183e-02  9.00821989e-03 -2.33029852e-02 -1.75616300e+01
  -9.33916700e+00  3.29524400e+02  9.98455500e-01  2.28147400e-02
  -5.06565700e-02 -2.32999300e-02  9.99687900e-01 -9.00809800e-03
   5.04352400e-02  1.01744800e-02  9.98675500e-01]
 [-5.09178448e-02  1.18535276e-02 -2.21061641e-02 -1.76141900e+01
  -9.37301500e+00  3.30593900e+02  9.98473300e-01  2.14725800e-02
  -5.08922700e-02 -2.21028100e-02  9.99685400e-01 -1.18532500e-02
   5.06217400e-02  1.29600100e-02  9.98633800e-01]
 [-5.12756753e-02  1.37488245e-02 -2.00332442e-02 -1.76671300e+01
  -9.40848000e+00  3.31662100e+02  9.98499500e-01  1.93010600e-02
  -5.12483600e-02 -2.00300100e-02  9.99704800e-01 -1.37483900e-02
   5.09678700e-02  1.47542600e-02  9.98591200e-01]
 [-5.15843240e-02  1.20725438e-02 -1.88770861e-02 -1.77190100e+01
  -9.44268600e+00  3.32731300e+02  9.98503700e-01  1.82285100e-02
  -5.15576900e-02 -1.88745900e-02  9.99749000e-01 -1.20722500e-02
   5.13246900e-02  1.30273100e-02  9.98597000e-01]
 [-5.15163765e-02  9.22063632e-03 -1.62444759e-02 -1.77758600e+01
  -9.47653700e+00  3.33802500e+02  9.98549300e-01  1.57474800e-02
  -5.14914000e-02 -1.62430700e-02  9.99825500e-01 -9.22050500e-03
   5.13372100e-02  1.00435100e-02  9.98630800e-01]
 [-5.16749052e-02  5.68950418e-03 -1.35652357e-02 -1.78359400e+01
  -9.50860300e+00  3.34872800e+02  9.98577300e-01  1.32528600e-02
  -5.16510700e-02 -1.35646000e-02  9.99891800e-01 -5.68947300e-03
   5.15700700e-02  6.38200400e-03  9.98648900e-01]]"
166,7,"['/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/000843.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/000844.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/000845.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/000846.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/000847.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/000848.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/000849.png']","[[-1.66476883e+00 -4.32369495e-02 -1.63570752e-02 -9.94288400e+01
  -8.18665700e+00  3.71332400e+02 -9.45255700e-02  4.14922200e-02
  -9.94657400e-01 -1.63410600e-02  9.98931800e-01  4.32234800e-02
   9.95388300e-01  2.03394900e-02 -9.37465600e-02]
 [-1.66942568e+00 -4.27113652e-02 -1.82059892e-02 -1.00016800e+02
  -8.17109600e+00  3.71271700e+02 -9.92267600e-02  4.06911800e-02
  -9.94232500e-01 -1.81883800e-02  9.98922400e-01  4.26983800e-02
   9.94898600e-01  2.23203000e-02 -9.83797200e-02]
 [-1.67426911e+00 -4.20576380e-02 -1.77714404e-02 -1.00610100e+02
  -8.15642600e+00  3.71211400e+02 -1.04015100e-01  3.99782700e-02
  -9.93771900e-01 -1.77547900e-02  9.98957900e-01  4.20452400e-02
   9.94417200e-01  2.20175500e-02 -1.03196900e-01]
 [-1.67873755e+00 -4.20735714e-02 -1.64576172e-02 -1.01212400e+02
  -8.14145100e+00  3.71150100e+02 -1.08405300e-01  4.00377600e-02
  -9.93300200e-01 -1.64423100e-02  9.98979700e-01  4.20611600e-02
   9.93970800e-01  2.08918000e-02 -1.07636400e-01]
 [-1.68246616e+00 -4.15745949e-02 -1.76878157e-02 -1.01819800e+02
  -8.12715500e+00  3.71081700e+02 -1.12151000e-01  3.93262800e-02
  -9.92912700e-01 -1.76716100e-02  9.98979600e-01  4.15626200e-02
   9.93534000e-01  2.22076500e-02 -1.11341600e-01]
 [-1.68572848e+00 -3.97946619e-02 -2.23198528e-02 -1.02430900e+02
  -8.11289500e+00  3.71005500e+02 -1.15532800e-01  3.69524300e-02
  -9.92616100e-01 -2.23003300e-02  9.98959400e-01  3.97841600e-02
   9.93053300e-01  2.67320400e-02 -1.14588500e-01]
 [-1.68798356e+00 -3.88241302e-02 -2.58585749e-02 -1.03049100e+02
  -8.09604600e+00  3.70929900e+02 -1.17876900e-01  3.55122400e-02
  -9.92393100e-01 -2.58362100e-02  9.98912400e-01  3.88143800e-02
   9.92692000e-01  3.02149900e-02 -1.16831100e-01]]"
760,7,"['/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/003808.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/003809.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/003810.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/003811.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/003812.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/003813.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/003814.png']","[[-1.61848881e+00 -4.64315519e-02 -2.72192436e-02 -1.41554100e+02
  -5.75159000e+00  3.69456300e+02 -4.89185300e-02  4.50474100e-02
  -9.97786400e-01 -2.71865500e-02  9.98552200e-01  4.64148700e-02
   9.98432700e-01  2.93969200e-02 -4.76230200e-02]
 [-1.62144121e+00 -4.47887713e-02 -2.91080791e-02 -1.42708200e+02
  -5.71989500e+00  3.69398800e+02 -5.19032200e-02  4.32241000e-02
  -9.97716300e-01 -2.90747800e-02  9.98573900e-01  4.47738000e-02
   9.98228700e-01  3.13322900e-02 -5.05724700e-02]
 [-1.62357062e+00 -4.57881444e-02 -2.90774398e-02 -1.43862100e+02
  -5.68795800e+00  3.69340500e+02 -5.40564100e-02  4.41554800e-02
  -9.97561200e-01 -2.90428700e-02  9.98529600e-01  4.57721500e-02
   9.98115400e-01  3.14463200e-02 -5.26945200e-02]
 [-1.62543084e+00 -5.26991792e-02 -2.51601916e-02 -1.45023400e+02
  -5.65159400e+00  3.69286200e+02 -5.59132600e-02  5.12057500e-02
  -9.97121700e-01 -2.51226100e-02  9.98295600e-01  5.26747900e-02
   9.98119500e-01  2.79955200e-02 -5.45315300e-02]
 [-1.62751801e+00 -6.05267208e-02 -2.33572924e-02 -1.46178600e+02
  -5.60957000e+00  3.69229000e+02 -5.80862900e-02  5.90519800e-02
  -9.96563500e-01 -2.33124000e-02  9.97896500e-01  6.04897700e-02
   9.98039300e-01  2.67459100e-02 -5.65874600e-02]
 [-1.62871109e+00 -6.37804496e-02 -2.37780938e-02 -1.47327600e+02
  -5.56301300e+00  3.69166400e+02 -5.93789100e-02  6.22361600e-02
  -9.96293600e-01 -2.37275100e-02  9.97684600e-01  6.37372200e-02
   9.97953400e-01  2.74242100e-02 -5.77647100e-02]
 [-1.62888267e+00 -5.69060970e-02 -2.71365315e-02 -1.48466000e+02
  -5.51730100e+00  3.69098800e+02 -5.95729300e-02  5.51833700e-02
  -9.96697500e-01 -2.70892800e-02  9.98013700e-01  5.68753900e-02
   9.97856300e-01  3.03880500e-02 -5.79597100e-02]]"
759,7,"['/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/003802.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/003803.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/003804.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/003805.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/003806.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/003807.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/003808.png']","[[-1.58153062e+00 -4.67590047e-02 -3.04621031e-02 -1.34554300e+02
  -5.93539500e+00  3.69647600e+02 -1.21526700e-02  4.63906600e-02
  -9.98849500e-01 -3.04241000e-02  9.98443500e-01  4.67419700e-02
   9.99463200e-01  3.09571300e-02 -1.07223600e-02]
 [-1.58770478e+00 -4.01968335e-02 -2.11969797e-02 -1.35720300e+02
  -5.90386600e+00  3.69646000e+02 -1.77554900e-02  3.98128700e-02
  -9.99049400e-01 -2.11782700e-02  9.98967700e-01  4.01860100e-02
   9.99618000e-01  2.18716600e-02 -1.68939900e-02]
 [-1.59508340e+00 -4.36239647e-02 -1.50562022e-02 -1.36894400e+02
  -5.87957000e+00  3.69634000e+02 -2.49383200e-02  4.32266900e-02
  -9.98754000e-01 -1.50413100e-02  9.98935400e-01  4.36101300e-02
   9.99575800e-01  1.61101400e-02 -2.42615800e-02]
 [-1.60227957e+00 -5.07892820e-02 -1.23787179e-02 -1.38070500e+02
  -5.85033300e+00  3.69609200e+02 -3.21037400e-02  5.03487500e-02
  -9.98215600e-01 -1.23624400e-02  9.98634000e-01  5.07674500e-02
   9.99408000e-01  1.39702000e-02 -3.14374500e-02]
 [-1.60891324e+00 -5.25561106e-02 -1.53090456e-02 -1.39236700e+02
  -5.81939200e+00  3.69568300e+02 -3.89068300e-02  5.19042400e-02
  -9.97893900e-01 -1.52873100e-02  9.98502200e-01  5.25319200e-02
   9.99125900e-01  1.72989600e-02 -3.80550700e-02]
 [-1.61422326e+00 -5.00770965e-02 -2.16861347e-02 -1.40398100e+02
  -5.78416000e+00  3.69514400e+02 -4.44874900e-02  4.90558200e-02
  -9.97804800e-01 -2.16572500e-02  9.98511500e-01  5.00561700e-02
   9.98775100e-01  2.38365800e-02 -4.33588600e-02]
 [-1.61848881e+00 -4.64315519e-02 -2.72192436e-02 -1.41554100e+02
  -5.75159000e+00  3.69456300e+02 -4.89185300e-02  4.50474100e-02
  -9.97786400e-01 -2.71865500e-02  9.98552200e-01  4.64148700e-02
   9.98432700e-01  2.93969200e-02 -4.76230200e-02]]"
17,7,"['/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/000088.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/000089.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/000090.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/000091.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/000092.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/000093.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/000094.png']","[[-8.00799941e-02  2.05787136e-02 -1.94157411e-02 -5.09273200e+00
  -2.67569900e+00  7.84946400e+01  9.96639400e-01  1.77065400e-02
  -7.99774900e-02 -1.94104100e-02  9.99599800e-01 -2.05772600e-02
   7.95811300e-02  2.20605000e-02  9.96584200e-01]
 [-7.55145623e-02  1.75277585e-02 -1.80228742e-02 -5.13380100e+00
  -2.70184000e+00  7.90495300e+01  9.97012100e-01  1.66484800e-02
  -7.54312200e-02 -1.80191300e-02  9.99684000e-01 -1.75268600e-02
   7.51155800e-02  1.88336900e-02  9.96996900e-01]
 [-7.01993231e-02  1.36337728e-02 -1.31593426e-02 -5.15977200e+00
  -2.72920700e+00  7.95923000e+01  9.97463300e-01  1.21703700e-02
  -7.01351600e-02 -1.31577400e-02  9.99820500e-01 -1.36333500e-02
   6.99566500e-02  1.45215800e-02  9.97444300e-01]
 [-6.23804058e-02  9.29498039e-03 -8.48380439e-03 -5.18335700e+00
  -2.75680000e+00  8.01230400e+01  9.98024000e-01  7.88778100e-03
  -6.23372600e-02 -8.48333600e-03  9.99920800e-01 -9.29484600e-03
   6.22590000e-02  9.80530600e-03  9.98011800e-01]
 [-5.19186331e-02  1.00858914e-02 -1.12248771e-02 -5.20826900e+00
  -2.78002200e+00  8.06345500e+01  9.98595500e-01  1.06861500e-02
  -5.18926700e-02 -1.12240700e-02  9.99886100e-01 -1.00857200e-02
   5.17789800e-02  1.06540000e-02  9.98601700e-01]
 [-3.70246815e-02  1.05819176e-02 -1.66514415e-02 -5.23520900e+00
  -2.80172700e+00  8.11353800e+01  9.99182700e-01  1.62476100e-02
  -3.70141500e-02 -1.66497400e-02  9.99805400e-01 -1.05817200e-02
   3.68350200e-02  1.11893500e-02  9.99258700e-01]
 [-1.91776912e-02  1.01849067e-02 -2.15702317e-02 -5.24889200e+00
  -2.82208800e+00  8.16228600e+01  9.99587800e-01  2.13693300e-02
  -1.91755200e-02 -2.15674400e-02  9.99715500e-01 -1.01847300e-02
   1.89524200e-02  1.05941000e-02  9.99764200e-01]]"
16,7,"['/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/000082.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/000083.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/000084.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/000085.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/000086.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/000087.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/000088.png']","[[-8.49303768e-02  1.28724259e-02 -2.59965113e-02 -4.77573000e+00
  -2.49027700e+00  7.48514700e+01  9.96087300e-01  2.48083400e-02
  -8.48212800e-02 -2.59914300e-02  9.99579300e-01 -1.28720700e-02
   8.44662500e-02  1.50263300e-02  9.96313000e-01]
 [-8.61236423e-02  9.38522947e-03 -2.69798222e-02 -4.83751500e+00
  -2.52595500e+00  7.55074400e+01  9.95952900e-01  2.60695800e-02
  -8.60134200e-02 -2.69753600e-02  9.99592000e-01 -9.38509100e-03
   8.57336600e-02  1.16673500e-02  9.96249700e-01]
 [-8.75452543e-02  1.25245778e-02 -2.40999729e-02 -4.89188900e+00
  -2.55665400e+00  7.61382800e+01  9.95907500e-01  2.29106300e-02
  -8.74266100e-02 -2.40957500e-02  9.99631200e-01 -1.25242500e-02
   8.71074200e-02  1.45796100e-02  9.96092200e-01]
 [-8.77221564e-02  1.74322833e-02 -1.66271332e-02 -4.93767700e+00
  -2.58546900e+00  7.67501000e+01  9.96042600e-01  1.50354900e-02
  -8.75963800e-02 -1.66238400e-02  9.99709800e-01 -1.74314000e-02
   8.73088700e-02  1.88186000e-02  9.96003500e-01]
 [-8.70199333e-02  2.31816483e-02 -1.25030947e-02 -4.98583700e+00
  -2.61674200e+00  7.73440900e+01  9.96163500e-01  1.04410700e-02
  -8.68867900e-02 -1.24994100e-02  9.99653200e-01 -2.31795700e-02
   8.66146300e-02  2.41766700e-02  9.95948400e-01]
 [-8.40623546e-02  2.37346803e-02 -1.41544492e-02 -5.03903800e+00
  -2.64604800e+00  7.79253400e+01  9.96397300e-01  1.21115400e-02
  -8.39397300e-02 -1.41499900e-02  9.99618200e-01 -2.37324500e-02
   8.36202400e-02  2.48346900e-02  9.96188100e-01]
 [-8.00799941e-02  2.05787136e-02 -1.94157411e-02 -5.09273200e+00
  -2.67569900e+00  7.84946400e+01  9.96639400e-01  1.77065400e-02
  -7.99774900e-02 -1.94104100e-02  9.99599800e-01 -2.05772600e-02
   7.95811300e-02  2.20605000e-02  9.96584200e-01]]"
156,7,"['/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/000793.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/000794.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/000795.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/000796.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/000797.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/000798.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/000799.png']","[[-1.62991191e+00 -5.61419073e-02 -2.82286980e-02 -6.03085400e+01
  -9.48765000e+00  3.72905000e+02 -6.06386300e-02  5.43245200e-02
  -9.96680400e-01 -2.81804800e-02  9.98026700e-01  5.61124200e-02
   9.97761900e-01  3.14895100e-02 -5.89880700e-02]
 [-1.63329554e+00 -5.81448829e-02 -2.90165916e-02 -6.12171100e+01
  -9.44775900e+00  3.72854000e+02 -6.41149400e-02  5.61621600e-02
  -9.96361000e-01 -2.89634900e-02  9.97889800e-01  5.81121300e-02
   9.97522100e-01  3.25839500e-02 -6.23529900e-02]
 [-1.63703209e+00 -6.31561567e-02 -2.99278553e-02 -6.21282700e+01
  -9.41342600e+00  3.72797100e+02 -6.80421600e-02  6.09670200e-02
  -9.95817900e-01 -2.98637300e-02  9.97559400e-01  6.31141800e-02
   9.97235300e-01  3.40332600e-02 -6.60553900e-02]
 [-1.64072985e+00 -6.61448729e-02 -3.13662733e-02 -6.30310900e+01
  -9.37926900e+00  3.72736500e+02 -7.19099700e-02  6.37112400e-02
  -9.95374200e-01 -3.12925500e-02  9.97322400e-01  6.60966500e-02
   9.96920100e-01  3.59008000e-02 -6.97237300e-02]
 [-1.64393417e+00 -6.46307932e-02 -3.61764957e-02 -6.39328200e+01
  -9.34190100e+00  3.72668500e+02 -7.53545900e-02  6.17280600e-02
  -9.95244400e-01 -3.60930900e-02  9.97259200e-01  6.45858100e-02
   9.96503300e-01  4.07882800e-02 -7.29201000e-02]
 [-1.64653663e+00 -6.22889119e-02 -3.87367635e-02 -6.48272700e+01
  -9.30240900e+00  3.72599800e+02 -7.80149500e-02  5.90932100e-02
  -9.95199300e-01 -3.86519700e-02  9.97311900e-01  6.22486400e-02
   9.96202600e-01  4.33227300e-02 -7.55211600e-02]
 [-1.64906889e+00 -5.91441063e-02 -3.93574708e-02 -6.57219900e+01
  -9.26766900e+00  3.72532300e+02 -8.04508000e-02  5.58063400e-02
  -9.95195100e-01 -3.92785100e-02  9.97478400e-01  5.91096300e-02
   9.95984300e-01  4.38451900e-02 -7.80559400e-02]]"
757,7,"['/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/003792.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/003793.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/003794.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/003795.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/003796.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/003797.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/003798.png']","[[-1.60571079e+00 -3.49430398e-02 -4.55270284e-02 -1.22729500e+02
  -6.31311100e+00  3.69724600e+02 -3.64602200e-02  3.32897800e-02
  -9.98780500e-01 -4.54835200e-02  9.98354000e-01  3.49359300e-02
   9.98299500e-01  4.67018200e-02 -3.48860600e-02]
 [-1.59913742e+00 -4.72201263e-02 -4.31410854e-02 -1.23918400e+02
  -6.28562800e+00  3.69701900e+02 -3.03458500e-02  4.59176000e-02
  -9.98484200e-01 -4.30796300e-02  9.97955900e-01  4.72025800e-02
   9.98610600e-01  4.44467300e-02 -2.83057100e-02]
 [-1.59233808e+00 -5.38768819e-02 -4.31925416e-02 -1.25105500e+02
  -6.24785300e+00  3.69682800e+02 -2.38446800e-02  5.28580300e-02
  -9.98317300e-01 -4.31164600e-02  9.97617700e-01  5.38508200e-02
   9.98785400e-01  4.43279600e-02 -2.15088300e-02]
 [-1.58683131e+00 -5.36641811e-02 -4.45203641e-02 -1.26288700e+02
  -6.20362700e+00  3.69671200e+02 -1.84053200e-02  5.28647700e-02
  -9.98432100e-01 -4.44415900e-02  9.97571000e-01  5.36384300e-02
   9.98842400e-01  4.53591400e-02 -1.60112100e-02]
 [-1.58292029e+00 -5.07624763e-02 -4.36860704e-02 -1.27471200e+02
  -6.15930100e+00  3.69663800e+02 -1.43278900e-02  5.01590700e-02
  -9.98638500e-01 -4.36159200e-02  9.97759000e-01  5.07406800e-02
   9.98945600e-01  4.42835400e-02 -1.21080500e-02]
 [-1.58018072e+00 -4.88376415e-02 -4.05887273e-02 -1.28655900e+02
  -6.12356900e+00  3.69662400e+02 -1.13573700e-02  4.83950800e-02
  -9.98763700e-01 -4.05292000e-02  9.97985000e-01  4.88182300e-02
   9.99113800e-01  4.10335400e-02 -9.37306800e-03]
 [-1.57825065e+00 -4.86017825e-02 -3.85679416e-02 -1.29839700e+02
  -6.09026300e+00  3.69662300e+02 -9.32192400e-03  4.82577400e-02
  -9.98791400e-01 -3.85128500e-02  9.98076400e-01  4.85826500e-02
   9.99214600e-01  3.89191900e-02 -7.44544900e-03]]"
158,7,"['/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/000804.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/000805.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/000806.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/000807.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/000808.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/000809.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/000810.png']","[[-1.65051117e+00 -5.85862701e-02 -3.77535779e-02 -7.01861700e+01
  -9.11267200e+00  3.72208700e+02 -8.17767400e-02  5.53196000e-02
  -9.95114200e-01 -3.76798500e-02  9.97572900e-01  5.85527600e-02
   9.95938100e-01  4.22840100e-02 -7.94938200e-02]
 [-1.64730752e+00 -5.56083863e-02 -3.93346898e-02 -7.10713800e+01
  -9.08182700e+00  3.72146300e+02 -7.85567000e-02  5.23684200e-02
  -9.95533200e-01 -3.92637600e-02  9.97681900e-01  5.55797300e-02
   9.96136100e-01  4.34545300e-02 -7.63184100e-02]
 [-1.64399436e+00 -5.62267485e-02 -4.26199555e-02 -7.19584900e+01
  -9.05156300e+00  3.72083400e+02 -7.54542700e-02  5.28797800e-02
  -9.95746200e-01 -4.25397200e-02  9.97513000e-01  5.61971300e-02
   9.96241400e-01  4.65990700e-02 -7.30171200e-02]
 [-1.63944311e+00 -5.86997215e-02 -4.34034184e-02 -7.28453400e+01
  -9.02190500e+00  3.72028400e+02 -7.10678000e-02  5.54964800e-02
  -9.95926500e-01 -4.33150600e-02  9.97337500e-01  5.86660200e-02
   9.96530500e-01  4.73078800e-02 -6.84747400e-02]
 [-1.63465303e+00 -6.03422842e-02 -4.45823536e-02 -7.37314800e+01
  -8.98919300e+00  3.71975900e+02 -6.64321100e-02  5.72789400e-02
  -9.96145500e-01 -4.44864700e-02  9.97188100e-01  6.03056700e-02
   9.96798700e-01  4.83212200e-02 -6.36971700e-02]
 [-1.62930083e+00 -6.10979651e-02 -4.50829033e-02 -7.46131200e+01
  -8.95514500e+00  3.71927700e+02 -6.11588400e-02  5.82584000e-02
  -9.96426400e-01 -4.49835400e-02  9.97119900e-01  6.10599600e-02
   9.97113800e-01  4.85571400e-02 -5.83620300e-02]
 [-1.62400338e+00 -6.19698021e-02 -4.51120063e-02 -7.54953200e+01
  -8.92065300e+00  3.71886100e+02 -5.59167400e-02  5.93812500e-02
  -9.96668100e-01 -4.50101400e-02  9.97065000e-01  6.19301500e-02
   9.97420300e-01  4.83231000e-02 -5.30798700e-02]]"
756,7,"['/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/003786.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/003787.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/003788.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/003789.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/003790.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/003791.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/003792.png']","[[-1.63610767e+00 -4.63813850e-02 -4.32857419e-02 -1.15931600e+02
  -6.52977400e+00  3.70036400e+02 -6.72058300e-02  4.33984100e-02
  -9.96794900e-01 -4.32256900e-02  9.97988900e-01  4.63647600e-02
   9.96802300e-01  4.62031200e-02 -6.51947400e-02]
 [-1.63194378e+00 -4.73590187e-02 -5.07638139e-02 -1.17036400e+02
  -6.48670500e+00  3.69962600e+02 -6.34283400e-02  4.40911500e-02
  -9.97012000e-01 -5.06851200e-02  9.97592000e-01  4.73413200e-02
   9.96698400e-01  5.35364500e-02 -6.10408400e-02]
 [-1.62615756e+00 -5.51961810e-02 -5.79686242e-02 -1.18160300e+02
  -6.44913500e+00  3.69888800e+02 -5.84313500e-02  5.17853300e-02
  -9.96947400e-01 -5.78479300e-02  9.96799900e-01  5.51681600e-02
   9.96613900e-01  6.08948900e-02 -5.52486900e-02]
 [-1.62055695e+00 -5.09849836e-02 -6.18153892e-02 -1.19286600e+02
  -6.41017400e+00  3.69828600e+02 -5.27894900e-02  4.77298500e-02
  -9.97464400e-01 -6.16957500e-02  9.96793000e-01  5.09629000e-02
   9.96698000e-01  6.42296100e-02 -4.96754600e-02]
 [-1.61568939e+00 -3.75120965e-02 -5.82771698e-02 -1.20412900e+02
  -6.37032000e+00  3.69784000e+02 -4.69839500e-02  3.47880200e-02
  -9.98289700e-01 -5.82032100e-02  9.97600000e-01  3.75033000e-02
   9.97198500e-01  5.98657100e-02 -4.48464100e-02]
 [-1.61141575e+00 -2.86788404e-02 -5.05698487e-02 -1.21555700e+02
  -6.33821400e+00  3.69751600e+02 -4.20046300e-02  2.65619400e-02
  -9.98764300e-01 -5.05275100e-02  9.98310900e-01  2.86749100e-02
   9.97838900e-01  5.16695500e-02 -4.05915600e-02]
 [-1.60571079e+00 -3.49430398e-02 -4.55270284e-02 -1.22729500e+02
  -6.31311100e+00  3.69724600e+02 -3.64602200e-02  3.32897800e-02
  -9.98780500e-01 -4.54835200e-02  9.98354000e-01  3.49359300e-02
   9.98299500e-01  4.67018200e-02 -3.48860600e-02]]"
